"LocalityName","CongressionalDistrict","AgeRange","Gender","Reason","ApplicationType","ReceiptType","TheCount"
"FAIRFAX COUNTY","8","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Designated Representative","2"
"FAIRFAX COUNTY","8","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","351"
"FAIRFAX COUNTY","8","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1818"
"FAIRFAX COUNTY","8","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","","18"
"FAIRFAX COUNTY","8","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","40"
"FAIRFAX COUNTY","8","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","178"
"FAIRFAX COUNTY","8","41 to 60","U","6A - Military - Domestic","Federal Post Cards Application – FPCA","","3"
"FAIRFAX COUNTY","8","41 to 60","U","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","8","41 to 60","U","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"FAIRFAX COUNTY","8","41 to 60","U","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","3"
"FAIRFAX COUNTY","8","41 to 60","U","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","8","41 to 60","U","NE - No Excuse","In Person","In Person","60"
"FAIRFAX COUNTY","8","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","9"
"FAIRFAX COUNTY","8","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","5"
"FAIRFAX COUNTY","8","41 to 60","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","24"
"FAIRFAX COUNTY","8","41 to 60","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","3"
"FAIRFAX COUNTY","8","41 to 60","X","NE - No Excuse","In Person","In Person","3"
"FAIRFAX COUNTY","8","41 to 60","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","1"
"FAIRFAX COUNTY","8","41 to 60","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"FAIRFAX COUNTY","8","61 to 70","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","8","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","25"
"FAIRFAX COUNTY","8","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","9"
"FAIRFAX COUNTY","8","61 to 70","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","15"
"FAIRFAX COUNTY","8","61 to 70","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","19"
"FAIRFAX COUNTY","8","61 to 70","F","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","In Person","In Person","4809"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","246"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Designated Representative","1"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","367"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1194"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","12"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","25"
"FAIRFAX COUNTY","8","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","101"
"FAIRFAX COUNTY","8","61 to 70","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","8","61 to 70","M","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","8","61 to 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","23"
"FAIRFAX COUNTY","8","61 to 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","5"
"FAIRFAX COUNTY","8","61 to 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","22"
"FAIRFAX COUNTY","8","61 to 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","24"
"FAIRFAX COUNTY","8","61 to 70","M","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","In Person","In Person","4062"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","190"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Designated Representative","1"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","228"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","935"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","","11"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","16"
"FAIRFAX COUNTY","8","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","107"
"FAIRFAX COUNTY","8","61 to 70","U","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","8","61 to 70","U","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","8","61 to 70","U","NE - No Excuse","In Person","In Person","28"
"FAIRFAX COUNTY","8","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","3"
"FAIRFAX COUNTY","8","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","4"
"FAIRFAX COUNTY","8","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","14"
"FAIRFAX COUNTY","8","61 to 70","U","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"FAIRFAX COUNTY","8","61 to 70","X","NE - No Excuse","In Person","In Person","1"
"FAIRFAX COUNTY","8","61 to 70","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
"FAIRFAX COUNTY","8","Over 70","F","2A - Disability or Illness","Emergency Application - SBE 705","Drop Off","1"
"FAIRFAX COUNTY","8","Over 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","13"
"FAIRFAX COUNTY","8","Over 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","12"
"FAIRFAX COUNTY","8","Over 70","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"FAIRFAX COUNTY","8","Over 70","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","In Person","In Person","5042"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","512"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Designated Representative","6"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","645"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","2384"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Temporary Change of Info - SBE 703.1C","Drop Off","1"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","10"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","32"
"FAIRFAX COUNTY","8","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","154"
"FAIRFAX COUNTY","8","Over 70","M","2A - Disability or Illness","Emergency Application - SBE 705","Drop Off","1"
"FAIRFAX COUNTY","8","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","18"
"FAIRFAX COUNTY","8","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","6"
"FAIRFAX COUNTY","8","Over 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","5"
"FAIRFAX COUNTY","8","Over 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","8"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","In Person","In Person","4093"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","297"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Designated Representative","2"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","440"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1697"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","","11"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Designated Representative","1"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","24"
"FAIRFAX COUNTY","8","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","118"
"FAIRFAX COUNTY","8","Over 70","U","NE - No Excuse","In Person","In Person","16"
"FAIRFAX COUNTY","8","Over 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","3"
"FAIRFAX COUNTY","8","Over 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"FAIRFAX COUNTY","8","Over 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","11"
"FAIRFAX COUNTY","8","Over 70","U","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"FAIRFAX COUNTY","8","Over 70","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","3"
"FAIRFAX COUNTY","10","18 to 25","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","5"
"FAIRFAX COUNTY","10","18 to 25","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","10","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","1"
"FAIRFAX COUNTY","10","18 to 25","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","In Person","In Person","119"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","26"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","18"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","30"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","","14"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","5"
"FAIRFAX COUNTY","10","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","49"
"FAIRFAX COUNTY","10","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","5"
"FAIRFAX COUNTY","10","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","10","18 to 25","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","3"
"FAIRFAX COUNTY","10","18 to 25","M","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","Mail","1"
"FAIRFAX COUNTY","10","18 to 25","M","NE - No Excuse","In Person","In Person","96"
"FAIRFAX COUNTY","10","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","17"
"FAIRFAX COUNTY","10","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","8"
"FAIRFAX COUNTY","10","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","22"
"FAIRFAX COUNTY","10","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","","9"
